tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2019-0213,San Luis Potosi CH,Clay,64,C,20190415,295,106057,,PR,Facundo Mena,R,183,ARG,26.5,105302,,,Ante Pavic,R,196,CRO,30.1,7-6(5) 7-6(4),3,QF,104,9,4,69,31,25,26,12,0,2,11,10,91,51,38,20,12,4,6,465,15,301,107
2019-0213,San Luis Potosi CH,Clay,64,C,20190415,296,144817,,,Marc Andrea Huesler,L,196,SUI,22.8,111192,11,,Lucas Miedler,R,183,AUT,22.8,4-6 7-5 6-3,3,QF,117,8,5,99,64,45,19,16,3,6,5,5,89,50,42,13,15,7,11,351,61,257,178
2019-0213,San Luis Potosi CH,Clay,64,C,20190415,297,106203,,Alt,Pedro Sakamoto,R,178,BRA,25.7,144642,,,Tomas Barrios Vera,R,191,CHI,21.3,2-6 6-1 6-4,3,QF,98,3,3,93,61,43,15,13,7,9,7,2,69,41,31,12,12,3,6,480,13,312,96
2019-0213,San Luis Potosi CH,Clay,64,C,20190415,298,104629,2,,Adrian Menendez Maceiras,R,185,ESP,33.4,106057,,PR,Facundo Mena,R,183,ARG,26.5,4-6 6-3 7-5,3,SF,145,4,6,96,49,34,27,16,8,11,12,9,98,42,36,22,15,2,6,137,422,465,15
2019-0213,San Luis Potosi CH,Clay,64,C,20190415,299,144817,,,Marc Andrea Huesler,L,196,SUI,22.8,106203,,Alt,Pedro Sakamoto,R,178,BRA,25.7,6-2 6-4,3,SF,63,8,1,53,30,23,15,9,2,2,3,1,50,27,21,10,9,0,3,351,61,480,13
2019-0213,San Luis Potosi CH,Clay,64,C,20190415,300,144817,,,Marc Andrea Huesler,L,196,SUI,22.8,104629,2,,Adrian Menendez Maceiras,R,185,ESP,33.4,7-5 7-6(3),3,F,108,8,5,76,43,35,15,12,6,8,6,1,81,36,23,25,12,3,6,351,61,137,422
2019-0221,Tampere CH,Clay,64,C,20190722,222,105897,1,,Alexander Zhurbin,U,,RUS,27.5,130247,,Alt,Anton Chekhov,R,185,RUS,26.8,6-2 6-2,3,Q1,68,3,3,49,35,24,9,8,1,2,2,7,47,26,14,7,8,7,12,449,22,,
2019-0221,Tampere CH,Clay,64,C,20190722,239,144814,,WC,Eero Vasa,R,185,FIN,22.4,106021,,,Dragos Dima,R,180,ROU,27.0,6-4 6-4,3,R64,84,1,2,63,52,33,6,10,2,4,0,1,75,54,27,12,10,6,10,,,327,86
2019-0221,Tampere CH,Clay,64,C,20190722,240,126340,,,Viktor Durasovic,R,185,NOR,22.3,208688,,WC,Roni Rikkonen,U,,FIN,18.6,2-6 7-5 6-0,3,R64,113,4,1,80,52,34,16,13,3,7,5,3,95,41,27,22,13,10,16,360,58,,
2019-0221,Tampere CH,Clay,64,C,20190722,243,105671,,,Gastao Elias,R,180,POR,28.6,105899,,,Martin Cuevas,R,191,URU,27.5,7-5 6-0,3,R64,68,4,0,52,34,29,9,9,2,3,7,3,47,22,15,9,9,0,5,322,90,326,87
2019-0221,Tampere CH,Clay,64,C,20190722,244,106220,,,Dimitar Kuzmanov,R,183,BUL,25.9,126504,,,Andrea Pellegrino,R,185,ITA,22.3,4-6 6-3 7-5,3,R64,147,6,4,102,66,44,23,16,8,10,7,4,102,61,41,20,15,6,9,312,102,334,78
2019-0221,Tampere CH,Clay,64,C,20190722,247,122298,,ITF,Botic Van De Zandschulp,R,191,NED,23.7,105181,,,Miljan Zekic,R,185,SRB,31.0,6-4 6-2,3,R64,72,0,4,51,37,22,7,9,1,4,0,1,58,40,18,7,9,1,7,451,21,398,36
2019-0221,Tampere CH,Clay,64,C,20190722,248,126609,,WC,Patrik Niklas Salminen,L,188,FIN,22.3,105692,,,Alessandro Bega,R,173,ITA,28.5,4-6 7-6(5) 7-6(4),3,R64,155,8,8,117,73,51,21,17,5,9,0,2,108,80,49,18,17,4,7,668,1,355,60
2019-0221,Tampere CH,Clay,64,C,20190722,251,106331,,ITF,Christopher Oconnell,R,183,AUS,25.1,126939,,,Khumoun Sultanov,R,180,UZB,20.7,7-5 6-4,3,R64,108,3,6,68,39,30,11,11,1,4,4,2,77,48,27,13,11,4,9,514,11,343,72
2019-0221,Tampere CH,Clay,64,C,20190722,252,106105,,,Guilherme Clezar,R,183,BRA,26.5,200436,,,Zsombor Piros,R,180,HUN,19.7,6-3 6-4,3,R64,86,1,0,60,41,25,11,10,1,4,1,0,51,31,14,10,9,2,7,304,110,362,57
2019-0221,Tampere CH,Clay,64,C,20190722,255,131905,,,Manuel Guinard,R,198,FRA,23.6,105436,,,Markus Eriksson,R,188,SWE,29.6,6-4 6-1,3,R64,74,9,3,50,32,27,8,8,1,1,0,1,55,32,20,10,9,2,6,339,74,446,22
2019-0221,Tampere CH,Clay,64,C,20190722,256,106234,,,Aslan Karatsev,R,185,RUS,25.8,131934,,,Andrea Vavassori,R,193,ITA,24.2,6-2 6-2,3,R64,71,1,3,55,26,17,20,8,3,3,3,1,48,34,18,6,8,2,6,331,84,330,84
2019-0221,Tampere CH,Clay,64,C,20190722,259,111584,,ITF,Jeroen Vanneste,R,,BEL,25.5,126512,,Q,Fabien Reboul,R,185,FRA,23.8,7-6(2) 6-2,3,R64,94,2,4,68,42,28,15,10,1,3,2,3,61,34,22,11,10,1,5,465,18,486,14
2019-0221,Tampere CH,Clay,64,C,20190722,260,133975,,,Benjamin Hassan,R,183,LBN,24.4,126168,,WC,Panu Virtanen,U,,FIN,23.4,7-6(3) 6-1,3,R64,74,3,1,50,23,19,14,9,1,3,1,5,70,28,17,16,10,1,6,302,111,,
2019-0221,Tampere CH,Clay,64,C,20190722,263,105952,,,Renzo Olivo,R,178,ARG,27.3,123809,,,Ivan Gakhov,L,191,RUS,22.7,7-5 6-7(5) 6-4,3,R64,165,2,4,123,80,47,20,17,9,16,1,3,107,75,41,13,17,5,14,259,164,365,56
2019-0221,Tampere CH,Clay,64,C,20190722,264,120775,,,Sadio Doumbia,R,183,FRA,28.8,127326,,,Ben Patael,R,188,ISR,22.1,6-3 0-0 RET,3,R64,31,3,0,18,17,15,1,4,0,0,3,2,34,24,15,4,5,2,4,375,49,416,30
2019-0221,Tampere CH,Clay,64,C,20190722,267,104729,,ITF,Ivan Nedelko,R,185,RUS,33.1,105349,,WC,Harri Heliovaara,R,188,FIN,30.1,6-4 3-6 6-1,3,R64,110,2,3,75,40,24,24,13,3,7,4,2,79,52,31,11,13,1,7,542,8,471,16
2019-0221,Tampere CH,Clay,64,C,20190722,268,105897,,Q,Alexander Zhurbin,U,,RUS,27.5,122638,,ITF,Christopher Heyman,L,188,BEL,25.7,6-4 6-2,3,R64,82,2,2,60,36,29,13,9,4,4,5,1,65,38,25,13,9,6,9,449,22,495,13
2019-0221,Tampere CH,Clay,64,C,20190722,270,111200,2,,Elias Ymer,R,185,SWE,23.2,144814,,WC,Eero Vasa,R,185,FIN,22.4,6-1 6-0,3,R32,66,2,2,67,48,30,12,7,12,12,2,4,39,21,8,7,6,1,6,116,490,,
2019-0221,Tampere CH,Clay,64,C,20190722,271,200325,16,,Emil Ruusuvuori,R,188,FIN,20.3,126340,,,Viktor Durasovic,R,185,NOR,22.3,6-1 5-7 6-4,3,R32,122,4,3,87,52,37,21,15,0,2,2,2,87,59,38,13,14,9,13,297,114,360,58
2019-0221,Tampere CH,Clay,64,C,20190722,272,105671,,,Gastao Elias,R,180,POR,28.6,105933,10,,Roberto Quiroz,L,193,ECU,27.4,6-7(8) 6-3 6-3,3,R32,169,4,2,106,58,46,21,15,9,12,2,2,108,81,49,15,15,4,10,322,90,231,194
2019-0221,Tampere CH,Clay,64,C,20190722,273,105641,5,,Blaz Rola,L,193,SLO,28.7,106220,,,Dimitar Kuzmanov,R,183,BUL,25.9,6-2 2-1 RET,3,R32,63,4,1,33,22,18,3,5,0,1,1,4,42,31,16,4,6,5,9,161,341,312,102
2019-0221,Tampere CH,Clay,64,C,20190722,274,144707,3,,Mikael Ymer,R,183,SWE,20.8,122298,,ITF,Botic Van De Zandschulp,R,191,NED,23.7,6-4 2-6 6-2,3,R32,121,1,6,79,56,40,8,13,5,9,0,7,67,40,28,13,13,2,7,125,447,451,21
2019-0221,Tampere CH,Clay,64,C,20190722,275,126609,,WC,Patrik Niklas Salminen,L,188,FIN,22.3,104970,13,,Matteo Viola,R,188,ITA,32.0,1-6 6-4 6-1,3,R32,120,6,3,100,65,39,19,12,10,13,0,5,68,42,26,16,12,7,11,668,1,243,182
2019-0221,Tampere CH,Clay,64,C,20190722,276,106353,11,,Pedja Krstin,R,183,SRB,24.8,106331,,ITF,Christopher Oconnell,R,183,AUS,25.1,6-4 1-6 6-3,3,R32,116,6,5,87,49,39,17,13,5,8,6,2,81,52,35,16,13,3,6,244,179,514,11
2019-0221,Tampere CH,Clay,64,C,20190722,277,106105,,,Guilherme Clezar,R,183,BRA,26.5,105943,6,,Federico Gaio,R,178,ITA,27.3,6-3 7-5,3,R32,85,1,0,57,36,29,14,11,2,3,3,2,65,39,27,13,10,5,8,304,110,160,343
2019-0221,Tampere CH,Clay,64,C,20190722,278,106110,8,,Filip Horansky,R,175,SVK,26.5,131905,,,Manuel Guinard,R,198,FRA,23.6,6-7(7) 6-2 7-6(4),3,R32,171,3,5,131,76,51,28,16,12,16,4,3,119,55,30,34,16,10,16,175,303,339,74
2019-0221,Tampere CH,Clay,64,C,20190722,279,134868,9,,Tallon Griekspoor,R,188,NED,23.0,106234,,,Aslan Karatsev,R,185,RUS,25.8,3-6 6-4 6-3,3,R32,109,6,3,90,54,40,18,14,3,5,9,2,73,47,33,17,14,1,4,191,277,331,84
2019-0221,Tampere CH,Clay,64,C,20190722,280,111584,,ITF,Jeroen Vanneste,R,,BEL,25.5,123819,14,,Goncalo Oliveira,L,185,VEN,24.4,6-3 7-6(5),3,R32,104,6,6,84,53,36,14,11,3,6,1,3,67,45,28,10,10,3,7,465,18,252,176
2019-0221,Tampere CH,Clay,64,C,20190722,281,106293,4,,Kimmer Coppejans,R,178,BEL,25.4,133975,,,Benjamin Hassan,R,183,LBN,24.4,6-3 6-3,3,R32,77,1,3,58,41,30,11,9,0,0,2,6,60,29,16,16,9,5,8,139,392,302,111
2019-0221,Tampere CH,Clay,64,C,20190722,282,105948,7,,Federico Coria,R,180,ARG,27.3,105952,,,Renzo Olivo,R,178,ARG,27.3,7-5 6-7(4) 6-3,3,R32,167,3,4,112,88,53,14,17,2,7,1,9,104,65,42,16,16,4,11,172,306,259,164
2019-0221,Tampere CH,Clay,64,C,20190722,283,120775,,,Sadio Doumbia,R,183,FRA,28.8,144645,12,,Zdenek Kolar,R,183,CZE,22.7,6-1 4-6 6-4,3,R32,129,3,5,88,59,44,11,14,3,6,3,2,94,67,43,10,13,13,18,375,49,239,185
2019-0221,Tampere CH,Clay,64,C,20190722,284,104729,,ITF,Ivan Nedelko,R,185,RUS,33.1,105132,15,,Jurgen Zopp,R,190,EST,31.3,6-2 6-7(2) 6-2,3,R32,112,13,2,79,51,43,16,14,0,0,1,3,94,59,39,19,14,4,8,542,8,269,160
2019-0221,Tampere CH,Clay,64,C,20190722,285,105155,1,,Pedro Sousa,R,180,POR,31.1,105897,,Q,Alexander Zhurbin,U,,RUS,27.5,6-3 3-6 6-1,3,R32,98,4,5,95,54,37,17,13,7,10,5,0,74,51,30,11,12,3,8,113,515,449,22
2019-0221,Tampere CH,Clay,64,C,20190722,286,111200,2,,Elias Ymer,R,185,SWE,23.2,200325,16,,Emil Ruusuvuori,R,188,FIN,20.3,6-2 4-6 6-3,3,R16,131,5,6,99,62,42,21,14,5,7,1,4,84,48,28,20,13,3,7,116,490,297,114
2019-0221,Tampere CH,Clay,64,C,20190722,287,105641,5,,Blaz Rola,L,193,SLO,28.7,105671,,,Gastao Elias,R,180,POR,28.6,6-1 6-4,3,R16,80,2,1,54,33,23,15,9,2,2,1,1,52,36,19,9,8,4,7,161,341,322,90
2019-0221,Tampere CH,Clay,64,C,20190722,288,144707,3,,Mikael Ymer,R,183,SWE,20.8,126609,,WC,Patrik Niklas Salminen,L,188,FIN,22.3,6-4 4-6 6-3,3,R16,127,4,8,96,68,50,13,15,7,10,2,5,90,64,42,12,14,6,10,125,447,668,1
2019-0221,Tampere CH,Clay,64,C,20190722,289,106353,11,,Pedja Krstin,R,183,SRB,24.8,106105,,,Guilherme Clezar,R,183,BRA,26.5,7-6(3) 6-1,3,R16,102,5,3,67,48,37,8,10,5,7,5,4,73,43,25,14,9,5,9,244,179,304,110
2019-0221,Tampere CH,Clay,64,C,20190722,290,134868,9,,Tallon Griekspoor,R,188,NED,23.0,106110,8,,Filip Horansky,R,175,SVK,26.5,6-4 1-6 6-3,3,R16,101,4,4,94,50,34,25,13,4,6,4,1,71,45,31,18,13,3,5,191,277,175,303
2019-0221,Tampere CH,Clay,64,C,20190722,291,106293,4,,Kimmer Coppejans,R,178,BEL,25.4,111584,,ITF,Jeroen Vanneste,R,,BEL,25.5,6-7(6) 6-1 6-0,3,R16,111,2,3,77,54,44,11,13,1,2,4,5,68,45,26,9,12,4,10,139,392,465,18
2019-0221,Tampere CH,Clay,64,C,20190722,292,105948,7,,Federico Coria,R,180,ARG,27.3,120775,,,Sadio Doumbia,R,183,FRA,28.8,6-2 6-3,3,R16,65,7,0,55,45,34,4,9,0,0,1,3,46,29,21,5,8,2,5,172,306,375,49
2019-0221,Tampere CH,Clay,64,C,20190722,293,105155,1,,Pedro Sousa,R,180,POR,31.1,104729,,ITF,Ivan Nedelko,R,185,RUS,33.1,6-1 6-0,3,R16,49,1,1,41,29,20,6,6,5,6,0,0,41,21,7,4,7,1,8,113,515,542,8
2019-0221,Tampere CH,Clay,64,C,20190722,294,105641,5,,Blaz Rola,L,193,SLO,28.7,111200,2,,Elias Ymer,R,185,SWE,23.2,6-1 7-6(3),3,QF,94,5,3,63,39,33,11,10,4,5,2,4,67,45,32,5,9,3,6,161,341,116,490
2019-0221,Tampere CH,Clay,64,C,20190722,295,144707,3,,Mikael Ymer,R,183,SWE,20.8,106353,11,,Pedja Krstin,R,183,SRB,24.8,2-6 6-1 7-6(5),3,QF,136,5,5,101,64,44,17,14,10,15,0,5,76,50,35,12,13,3,8,125,447,244,179
2019-0221,Tampere CH,Clay,64,C,20190722,296,134868,9,,Tallon Griekspoor,R,188,NED,23.0,106293,4,,Kimmer Coppejans,R,178,BEL,25.4,6-2 6-4,3,QF,89,2,3,83,51,32,17,9,8,9,5,2,53,32,20,7,9,3,7,191,277,139,392
2019-0221,Tampere CH,Clay,64,C,20190722,297,105155,1,,Pedro Sousa,R,180,POR,31.1,105948,7,,Federico Coria,R,180,ARG,27.3,6-4 6-2,3,QF,70,0,3,57,25,19,22,9,1,1,4,2,51,39,27,4,9,4,7,113,515,172,306
2019-0221,Tampere CH,Clay,64,C,20190722,298,144707,3,,Mikael Ymer,R,183,SWE,20.8,105641,5,,Blaz Rola,L,193,SLO,28.7,6-7(4) 7-5 7-5,3,SF,,3,7,133,96,59,21,18,8,11,4,3,127,77,52,24,18,11,16,125,447,161,341
2019-0221,Tampere CH,Clay,64,C,20190722,299,134868,9,,Tallon Griekspoor,R,188,NED,23.0,105155,1,,Pedro Sousa,R,180,POR,31.1,7-6(1) 0-0 RET,3,SF,,2,1,41,19,14,15,6,0,0,0,1,38,20,14,11,6,0,0,191,277,113,515
2019-0221,Tampere CH,Clay,64,C,20190722,300,144707,3,,Mikael Ymer,R,183,SWE,20.8,134868,9,,Tallon Griekspoor,R,188,NED,23.0,6-3 5-7 6-3,3,F,118,5,5,81,61,45,9,15,2,5,7,6,105,61,41,20,15,13,18,125,447,191,277
2019-0228,Winnetka CH,Hard,64,C,20190708,221,200219,2,,John Mcnally,U,,USA,20.7,105130,,,Vladimir Uzhylovsky,R,196,UKR,31.2,6-3 6-2,3,Q1,65,5,2,53,35,29,9,9,5,6,1,9,56,24,14,14,8,2,6,523,10,,
2019-0228,Winnetka CH,Hard,64,C,20190708,222,200228,,WC,Felix Corwin,R,188,USA,23.0,127028,1,,Tom Fawcett,R,196,USA,23.7,7-6(3) 6-4,3,Q1,98,4,1,72,46,33,10,11,1,4,0,9,82,45,28,17,11,6,10,684,1,476,15
2019-0228,Winnetka CH,Hard,64,C,20190708,239,124014,,,Ernesto Escobedo,R,185,MEX,22.9,124154,,,Sasi Kumar Mukund,R,185,IND,22.4,6-4 6-4,3,R64,59,5,0,49,34,31,9,10,0,0,11,1,49,21,19,16,10,1,3,278,143,280,141
2019-0228,Winnetka CH,Hard,64,C,20190708,240,111582,,,Jared Hiltzik,U,,USA,24.9,105065,,,Tim Smyczek,R,175,USA,31.5,6-2 3-6 6-3,3,R64,90,8,3,72,43,35,13,13,2,4,5,4,75,45,31,13,13,2,6,387,43,229,205
2019-0228,Winnetka CH,Hard,64,C,20190708,243,126846,,,Aleksandar Vukic,R,188,AUS,23.2,106291,,,Luke Saville,R,188,AUS,25.4,3-6 6-3 7-6(3),3,R64,129,13,3,109,64,42,23,15,5,9,8,7,99,49,36,22,15,2,6,293,120,316,101
2019-0228,Winnetka CH,Hard,64,C,20190708,244,111578,,,Stefan Kozlov,R,183,USA,21.4,106348,,,Evgeny Karlovskiy,R,191,RUS,24.8,6-2 6-4,3,R64,77,4,4,51,31,25,10,9,2,3,2,5,64,44,26,8,9,7,11,406,36,216,228
2019-0228,Winnetka CH,Hard,64,C,20190708,247,200219,,Q,John Mcnally,U,,USA,20.7,200589,,WC,Sam Riffice,R,188,USA,20.3,6-4 4-6 6-4,3,R64,139,4,4,91,54,43,20,15,8,11,5,7,102,48,35,26,15,8,12,523,10,496,12
2019-0228,Winnetka CH,Hard,64,C,20190708,248,105292,,,Alejandro Gonzalez,R,190,COL,30.3,110536,,,Kevin King,L,191,USA,28.3,6-3 6-3,3,R64,76,0,1,55,43,28,5,9,4,7,2,3,58,38,19,6,9,4,10,382,45,397,41
2019-0228,Winnetka CH,Hard,64,C,20190708,251,133018,,ITF,Michail Pervolarakis,R,193,GRE,23.0,200228,,Q,Felix Corwin,R,188,USA,23.0,6-1 6-3,3,R64,81,3,3,61,40,25,12,8,5,6,0,8,63,30,17,13,8,8,13,,,684,1
2019-0228,Winnetka CH,Hard,64,C,20190708,252,105814,,PR,Maximilian Neuchrist,R,,AUT,27.9,126273,,ITF,Jordi Arconada,R,,ARG,22.8,6-3 6-4,3,R64,73,3,1,56,32,21,14,10,3,6,1,2,50,28,16,7,9,0,5,409,34,493,13
2019-0228,Winnetka CH,Hard,64,C,20190708,255,106265,,,Michael Redlicki,L,,USA,25.6,105960,,,Evan King,L,185,USA,27.2,7-5 6-4,3,R64,81,5,3,65,41,30,15,11,3,4,2,1,59,41,29,9,11,2,5,327,91,294,117
2019-0228,Winnetka CH,Hard,64,C,20190708,256,111574,,,Jc Aragone,R,178,USA,24.0,104559,,,Teymuraz Gabashvili,R,185,RUS,34.1,6-3 6-0,3,R64,59,5,2,54,31,20,14,8,4,5,2,4,51,20,11,11,7,3,8,256,174,405,36
2019-0228,Winnetka CH,Hard,64,C,20190708,259,123768,,,Collin Altamirano,R,188,USA,23.5,111583,,ITF,Martin Redlicki,U,,USA,23.8,6-2 4-6 6-4,3,R64,114,6,1,91,58,42,19,14,7,9,3,1,73,45,30,16,14,3,7,268,159,388,43
2019-0228,Winnetka CH,Hard,64,C,20190708,260,144826,,ITF,Aziz Dougaz,L,188,TUN,22.2,105512,,,Alexander Sarkissian,R,191,USA,29.2,6-2 6-2,3,R64,63,4,0,43,27,19,13,8,0,0,2,0,58,42,20,9,8,6,10,576,6,345,73
2019-0228,Winnetka CH,Hard,64,C,20190708,263,200265,,,Ulises Blanch,R,188,USA,21.2,207969,,WC,Stefan Dostanic,R,188,USA,17.6,6-2 7-6(4),3,R64,83,9,3,59,38,29,14,10,1,3,5,6,74,35,25,17,10,5,9,277,143,,
2019-0228,Winnetka CH,Hard,64,C,20190708,264,202318,,,Roy Smith,L,191,USA,20.7,106031,,,Raymond Sarmiento,R,178,USA,26.9,6-7(3) 6-4 6-0,3,R64,130,6,9,96,59,44,17,14,3,5,8,5,108,69,46,14,14,12,18,325,92,452,20
2019-0228,Winnetka CH,Hard,64,C,20190708,267,105871,,ITF,Sekou Bangoura,R,183,USA,27.6,126152,,,Ryan Shane,R,193,USA,25.2,7-5 6-3,3,R64,69,5,0,60,45,34,10,11,2,3,3,8,60,30,24,12,10,6,9,381,45,343,76
2019-0228,Winnetka CH,Hard,64,C,20190708,268,126845,,,Max Purcell,R,185,AUS,21.2,126206,,WC,Alex Rybakov,L,185,USA,22.4,7-6(3) 6-3,3,R64,87,5,0,70,35,25,25,11,2,3,1,4,70,38,31,11,10,2,4,264,165,480,14
2019-0228,Winnetka CH,Hard,64,C,20190708,270,124014,,,Ernesto Escobedo,R,185,MEX,22.9,105051,2,,Matthew Ebden,R,188,AUS,31.5,5-0 RET,3,R32,22,4,0,11,4,4,6,2,0,0,1,4,22,9,4,3,3,4,7,278,143,95,606
2019-0228,Winnetka CH,Hard,64,C,20190708,271,111153,14,,Christopher Eubanks,R,201,USA,23.1,111582,,,Jared Hiltzik,U,,USA,24.9,6-3 6-3,3,R32,58,8,1,49,30,20,12,9,0,2,2,1,59,30,16,12,9,7,12,193,267,387,43
2019-0228,Winnetka CH,Hard,64,C,20190708,272,106186,12,,Jason Kubler,R,178,AUS,26.1,126846,,,Aleksandar Vukic,R,188,AUS,23.2,6-3 6-2,3,R32,71,5,2,62,39,29,12,9,6,6,5,2,50,28,17,10,8,5,8,188,279,293,120
2019-0228,Winnetka CH,Hard,64,C,20190708,273,111578,,,Stefan Kozlov,R,183,USA,21.4,104629,7,,Adrian Menendez Maceiras,R,185,ESP,33.6,7-5 4-0 RET,3,R32,91,1,7,45,24,17,9,8,0,3,1,1,53,24,10,11,8,5,11,406,36,146,379
2019-0228,Winnetka CH,Hard,64,C,20190708,274,105819,3,,Guido Andreozzi,R,183,ARG,27.9,200219,,Q,John Mcnally,U,,USA,20.7,7-5 6-1,3,R32,73,8,5,50,26,23,14,10,1,2,6,3,53,28,15,12,9,2,6,114,512,523,10
2019-0228,Winnetka CH,Hard,64,C,20190708,275,106423,13,,Thanasi Kokkinakis,R,193,AUS,23.2,105292,,,Alejandro Gonzalez,R,190,COL,30.3,6-4 6-3,3,R32,71,8,1,53,38,31,10,10,0,0,5,0,45,28,24,7,9,1,3,192,268,382,45
2019-0228,Winnetka CH,Hard,64,C,20190708,276,133018,,ITF,Michail Pervolarakis,R,193,GRE,23.0,111460,10,,Quentin Halys,R,191,FRA,22.6,7-6(3) 7-6(6),3,R32,114,6,8,88,46,38,20,12,3,5,8,10,79,41,36,12,12,2,4,,,157,354
2019-0228,Winnetka CH,Hard,64,C,20190708,277,105359,5,,Jason Jung,R,180,TPE,30.0,105814,,PR,Maximilian Neuchrist,R,,AUT,27.9,6-2 6-2,3,R32,70,1,1,49,29,21,15,8,2,2,5,3,51,28,20,8,8,5,9,117,485,409,34
2019-0228,Winnetka CH,Hard,64,C,20190708,278,106368,8,,Ramkumar Ramanathan,R,188,IND,24.6,106265,,,Michael Redlicki,L,,USA,25.6,7-5 7-5,3,R32,97,15,6,79,40,32,23,12,4,4,4,0,66,41,27,16,12,1,3,151,364,327,91
2019-0228,Winnetka CH,Hard,64,C,20190708,279,111574,,,Jc Aragone,R,178,USA,24.0,106283,11,,Mitchell Krueger,R,188,USA,25.4,2-6 7-6(2) 7-6(3),3,R32,160,8,3,102,56,44,27,16,4,6,7,5,108,57,40,32,16,4,4,256,174,183,286
2019-0228,Winnetka CH,Hard,64,C,20190708,280,123768,,,Collin Altamirano,R,188,USA,23.5,111515,16,,Thai Son Kwiatkowski,R,188,USA,24.3,6-3 6-0,3,R32,66,4,2,65,29,20,20,8,5,6,3,7,43,20,14,5,7,5,10,268,159,205,244
2019-0228,Winnetka CH,Hard,64,C,20190708,281,104797,4,,Denis Istomin,R,185,UZB,32.8,144826,,ITF,Aziz Dougaz,L,188,TUN,22.2,6-3 3-6 6-3,3,R32,104,3,4,78,55,44,11,14,0,1,4,2,103,70,41,20,13,5,7,115,505,576,6
2019-0228,Winnetka CH,Hard,64,C,20190708,282,106216,6,,Bjorn Fratangelo,R,183,USA,25.9,200265,,,Ulises Blanch,R,188,USA,21.2,7-6(2) 4-6 2-0 RET,3,R32,100,8,3,71,40,29,19,12,0,2,8,4,73,41,29,15,12,1,3,133,428,277,143
2019-0228,Winnetka CH,Hard,64,C,20190708,283,202318,,,Roy Smith,L,191,USA,20.7,111581,9,,Michael Mmoh,R,188,USA,21.4,6-4 6-4,3,R32,108,3,4,78,44,31,17,10,5,6,4,5,70,46,33,8,10,6,9,325,92,152,361
2019-0228,Winnetka CH,Hard,64,C,20190708,284,105385,15,,Donald Young,L,183,USA,29.9,105871,,ITF,Sekou Bangoura,R,183,USA,27.6,6-3 6-4,3,R32,75,3,4,65,32,24,21,10,3,4,3,4,47,22,15,13,9,2,5,197,264,381,45
2019-0228,Winnetka CH,Hard,64,C,20190708,285,105614,1,,Bradley Klahn,L,183,USA,28.8,126845,,,Max Purcell,R,185,AUS,21.2,7-5 6-3,3,R32,78,8,2,58,36,32,13,11,2,2,5,5,67,39,32,11,10,5,7,87,648,264,165
2019-0228,Winnetka CH,Hard,64,C,20190708,286,111153,14,,Christopher Eubanks,R,201,USA,23.1,124014,,,Ernesto Escobedo,R,185,MEX,22.9,7-6(2) 6-4,3,R16,77,11,5,74,47,37,15,11,4,5,4,4,63,36,28,15,11,3,5,193,267,278,143
2019-0228,Winnetka CH,Hard,64,C,20190708,287,106186,12,,Jason Kubler,R,178,AUS,26.1,111578,,,Stefan Kozlov,R,183,USA,21.4,6-2 6-3,3,R16,85,4,1,57,42,28,9,8,4,5,0,5,54,36,20,6,9,3,8,188,279,406,36
2019-0228,Winnetka CH,Hard,64,C,20190708,288,106423,13,,Thanasi Kokkinakis,R,193,AUS,23.2,105819,3,,Guido Andreozzi,R,183,ARG,27.9,7-6(5) 4-0 RET,3,R16,113,3,4,53,30,21,14,8,2,2,3,6,81,47,29,13,8,10,12,192,268,114,512
2019-0228,Winnetka CH,Hard,64,C,20190708,289,105359,5,,Jason Jung,R,180,TPE,30.0,133018,,ITF,Michail Pervolarakis,R,193,GRE,23.0,6-2 6-4,3,R16,79,4,1,60,34,22,17,9,7,9,2,1,58,34,17,12,9,3,8,117,485,,
2019-0228,Winnetka CH,Hard,64,C,20190708,290,106368,8,,Ramkumar Ramanathan,R,188,IND,24.6,111574,,,Jc Aragone,R,178,USA,24.0,7-6(6) 6-3,3,R16,94,6,6,65,39,31,15,10,1,1,3,2,82,48,32,19,11,5,7,151,364,256,174
2019-0228,Winnetka CH,Hard,64,C,20190708,291,104797,4,,Denis Istomin,R,185,UZB,32.8,123768,,,Collin Altamirano,R,188,USA,23.5,6-3 6-0,3,R16,66,1,3,48,28,24,10,8,1,1,2,0,45,28,12,9,7,5,9,115,505,268,159
2019-0228,Winnetka CH,Hard,64,C,20190708,292,106216,6,,Bjorn Fratangelo,R,183,USA,25.9,202318,,,Roy Smith,L,191,USA,20.7,6-3 6-3,3,R16,81,3,1,53,30,24,15,9,4,4,0,1,62,34,22,12,9,2,5,133,428,325,92
