tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1981-243,Perth CH,Grass,,C,19810112,250,100680,,,Peter Johnston,L,178,AUS,20.62,100838,,,Steve Wood,R,,AUS,18.55,6-1 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1981-243,Perth CH,Grass,,C,19810112,251,100466,,,Maurice Hunter,R,,USA,23.96,209011,,,Tony Di Francisco,U,,UNK,,6-3 6-4,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1981-243,Perth CH,Grass,,C,19810112,252,100349,,,Glen Holroyd,R,,USA,26.30,107978,,,Peter Dellavedova,R,,AUS,,6-4 6-1,3,R64,,,,,,,,,,,,,,,,,,,,440,,482,
1981-243,Perth CH,Grass,,C,19810112,253,107557,,,Lawrence Hall,R,,AUS,,100678,,,Bill Gilmour,R,,AUS,20.62,6-4 6-3,3,R64,,,,,,,,,,,,,,,,,,,,403,,335,
1981-243,Perth CH,Grass,,C,19810112,254,100550,,,Brad Guan,R,,AUS,22.51,209010,,Q,Peter Mallett,U,,AUS,,6-4 6-2,3,R64,,,,,,,,,,,,,,,,,,,,185,,,
1981-243,Perth CH,Grass,,C,19810112,255,100713,,,John Fitzgerald,R,183,AUS,20.04,100557,,,Jai Dilouie,R,,USA,22.34,6-4 6-4,3,R64,,,,,,,,,,,,,,,,,,,,136,,264,
1981-243,Perth CH,Grass,,C,19810112,256,100379,,,Craig Edwards,R,175,USA,25.65,109869,,,Ross Olivieri,R,,AUS,,6-0 7-5,3,R64,,,,,,,,,,,,,,,,,,,,365,,,
1981-243,Perth CH,Grass,,C,19810112,257,100714,,,Broderick Dyke,L,183,AUS,20.03,108152,,,Roger Grant,R,,AUS,,6-2 6-4,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1981-243,Perth CH,Grass,,C,19810112,258,100744,,,Peter Doohan,R,190,AUS,19.70,101000,,Q,Carl Limberger,R,170,AUS,16.97,6-3 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1981-243,Perth CH,Grass,,C,19810112,259,100407,,,Dale Collings,R,,AUS,25.08,201507,,Q,B Tognolini,R,,UNK,,6-3 6-3,3,R64,,,,,,,,,,,,,,,,,,,,211,,,
1981-243,Perth CH,Grass,,C,19810112,260,101138,,,Pat Cash,R,183,AUS,15.63,108518,,,William Blaze,R,,USA,,NA,3,R64,,,,,,,,,,,,,,,,,,,,,,,
1981-243,Perth CH,Grass,,C,19810112,261,100880,,,Russell Barlow,L,173,AUS,18.07,106610,,,Beejong Sisson,R,,PHI,,7-5 4-6 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,335,
1981-243,Perth CH,Grass,,C,19810112,262,100495,8,,Wayne Hampson,R,183,AUS,23.39,201495,,,John Tregonning,R,,AUS,,7-6 3-6 6-2,3,R64,,,,,,,,,,,,,,,,,,,,175,,,
1981-243,Perth CH,Grass,,C,19810112,263,100238,7,,Rick Fisher,R,,USA,29.79,106436,,,A Hall,R,,AUS,,6-7 6-3 6-2,3,R64,,,,,,,,,,,,,,,,,,,,215,,,
1981-243,Perth CH,Grass,,C,19810112,264,100551,6,,Brad Drewett,L,185,AUS,22.49,201522,,,Ian Chapman,R,,AUS,,6-4 6-3,3,R64,,,,,,,,,,,,,,,,,,,,115,,,
1981-243,Perth CH,Grass,,C,19810112,265,100236,5,,John James,R,183,AUS,29.85,107253,,,J Thorpe,R,,AUS,,6-2 6-0,3,R64,,,,,,,,,,,,,,,,,,,,209,,,
1981-243,Perth CH,Grass,,C,19810112,266,100201,4,,Syd Ball,R,188,AUS,30.97,106768,,,Claude England,R,,NZL,,6-0 6-0,3,R64,,,,,,,,,,,,,,,,,,,,146,,403,
1981-243,Perth CH,Grass,,C,19810112,267,100440,3,,Eddie Edwards,R,190,RSA,24.53,100564,,,Cary Stansbury,R,196,USA,22.24,6-1 7-6,3,R64,,,,,,,,,,,,,,,,,,,,106,,245,
1981-243,Perth CH,Grass,,C,19810112,268,100337,2,,Mark Edmondson,R,185,AUS,26.55,107974,,,Peter Barton,R,,AUS,,6-1 6-0,3,R64,,,,,,,,,,,,,,,,,,,,102,,,
1981-243,Perth CH,Grass,,C,19810112,269,100091,1,,Colin Dibley,R,188,AUS,36.31,109870,,,Gary Penberthy,R,,AUS,,6-3 6-4,3,R64,,,,,,,,,,,,,,,,,,,,95,,,
1981-243,Perth CH,Grass,,C,19810112,270,100726,,,Greg Whitecross,R,185,AUS,19.83,100675,,,John Mccurdy,R,188,AUS,20.67,7-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,193,,,
1981-243,Perth CH,Grass,,C,19810112,271,100868,,,Craig A Miller,R,188,AUS,18.24,202970,,,Hank Moravec,U,,USA,,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,232,,,
1981-243,Perth CH,Grass,,C,19810112,272,100265,,,Cliff Letcher,R,,AUS,28.93,100379,,,Craig Edwards,R,175,USA,25.65,7-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,167,,365,
1981-243,Perth CH,Grass,,C,19810112,273,100699,,,Chris Johnstone,R,175,AUS,20.25,100744,,,Peter Doohan,R,190,AUS,19.70,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,137,,,
1981-243,Perth CH,Grass,,C,19810112,274,100466,,,Maurice Hunter,R,,USA,23.96,110212,,,King Van Nostrand,R,,USA,,6-4 6-7 9-7,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1981-243,Perth CH,Grass,,C,19810112,275,100550,,,Brad Guan,R,,AUS,22.51,106649,,,Brad Langevad,R,,AUS,,7-6 7-6,3,R32,,,,,,,,,,,,,,,,,,,,185,,,
1981-243,Perth CH,Grass,,C,19810112,276,100713,,,John Fitzgerald,R,183,AUS,20.04,101046,,,Eric Wilborts,R,,NED,16.56,6-3 6-7 6-3,3,R32,,,,,,,,,,,,,,,,,,,,136,,309,
1981-243,Perth CH,Grass,,C,19810112,277,100407,,,Dale Collings,R,,AUS,25.08,100714,,,Broderick Dyke,L,183,AUS,20.03,4-6 6-2 12-10,3,R32,,,,,,,,,,,,,,,,,,,,211,,,
1981-243,Perth CH,Grass,,C,19810112,278,100495,8,,Wayne Hampson,R,183,AUS,23.39,107954,,,Paul Van Min,R,,NED,,7-6 3-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,175,,,
1981-243,Perth CH,Grass,,C,19810112,279,107557,,,Lawrence Hall,R,,AUS,,100238,7,,Rick Fisher,R,,USA,29.79,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,403,,215,
1981-243,Perth CH,Grass,,C,19810112,280,100551,6,,Brad Drewett,L,185,AUS,22.49,100923,,,Wally Masur,R,180,AUS,17.67,7-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,115,,423,
1981-243,Perth CH,Grass,,C,19810112,281,100236,5,,John James,R,183,AUS,29.85,100880,,,Russell Barlow,L,173,AUS,18.07,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,209,,,
1981-243,Perth CH,Grass,,C,19810112,282,100201,4,,Syd Ball,R,188,AUS,30.97,108053,,Q,Ray Kelly,R,,AUS,,7-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,146,,,
1981-243,Perth CH,Grass,,C,19810112,283,100440,3,,Eddie Edwards,R,190,RSA,24.53,100349,,,Glen Holroyd,R,,USA,26.30,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,106,,440,
1981-243,Perth CH,Grass,,C,19810112,284,100337,2,,Mark Edmondson,R,185,AUS,26.55,100680,,,Peter Johnston,L,178,AUS,20.62,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,102,,,
1981-243,Perth CH,Grass,,C,19810112,285,100091,1,,Colin Dibley,R,188,AUS,36.31,101138,,,Pat Cash,R,183,AUS,15.63,6-1 4-6 12-10,3,R32,,,,,,,,,,,,,,,,,,,,95,,,
1981-243,Perth CH,Grass,,C,19810112,286,100466,,,Maurice Hunter,R,,USA,23.96,107557,,,Lawrence Hall,R,,AUS,,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,403,
1981-243,Perth CH,Grass,,C,19810112,287,100713,,,John Fitzgerald,R,183,AUS,20.04,100495,8,,Wayne Hampson,R,183,AUS,23.39,6-3 6-7 6-4,3,R16,,,,,,,,,,,,,,,,,,,,136,,175,
1981-243,Perth CH,Grass,,C,19810112,288,100551,6,,Brad Drewett,L,185,AUS,22.49,100407,,,Dale Collings,R,,AUS,25.08,6-4 7-5,3,R16,,,,,,,,,,,,,,,,,,,,115,,211,
1981-243,Perth CH,Grass,,C,19810112,289,100236,5,,John James,R,183,AUS,29.85,100868,,,Craig A Miller,R,188,AUS,18.24,7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,,209,,232,
1981-243,Perth CH,Grass,,C,19810112,290,100201,4,,Syd Ball,R,188,AUS,30.97,100265,,,Cliff Letcher,R,,AUS,28.93,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,146,,167,
1981-243,Perth CH,Grass,,C,19810112,291,100440,3,,Eddie Edwards,R,190,RSA,24.53,100726,,,Greg Whitecross,R,185,AUS,19.83,7-5 4-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,106,,193,
1981-243,Perth CH,Grass,,C,19810112,292,100550,,,Brad Guan,R,,AUS,22.51,100337,2,,Mark Edmondson,R,185,AUS,26.55,6-7 6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,185,,102,
1981-243,Perth CH,Grass,,C,19810112,293,100091,1,,Colin Dibley,R,188,AUS,36.31,100699,,,Chris Johnstone,R,175,AUS,20.25,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,95,,137,
1981-243,Perth CH,Grass,,C,19810112,294,100713,,,John Fitzgerald,R,183,AUS,20.04,100550,,,Brad Guan,R,,AUS,22.51,6-1 4-6 6-4,3,QF,,,,,,,,,,,,,,,,,,,,136,,185,
1981-243,Perth CH,Grass,,C,19810112,295,100201,4,,Syd Ball,R,188,AUS,30.97,100236,5,,John James,R,183,AUS,29.85,6-3 5-7 6-4,3,QF,,,,,,,,,,,,,,,,,,,,146,,209,
1981-243,Perth CH,Grass,,C,19810112,296,100440,3,,Eddie Edwards,R,190,RSA,24.53,100551,6,,Brad Drewett,L,185,AUS,22.49,5-7 6-2 6-4,3,QF,,,,,,,,,,,,,,,,,,,,106,,115,
1981-243,Perth CH,Grass,,C,19810112,297,100091,1,,Colin Dibley,R,188,AUS,36.31,100466,,,Maurice Hunter,R,,USA,23.96,6-3 7-6,3,QF,,,,,,,,,,,,,,,,,,,,95,,,
1981-243,Perth CH,Grass,,C,19810112,298,100713,,,John Fitzgerald,R,183,AUS,20.04,100440,3,,Eddie Edwards,R,190,RSA,24.53,2-6 7-6 7-5,3,SF,,,,,,,,,,,,,,,,,,,,136,,106,
1981-243,Perth CH,Grass,,C,19810112,299,100201,4,,Syd Ball,R,188,AUS,30.97,100091,1,,Colin Dibley,R,188,AUS,36.31,6-4 6-3,3,SF,,,,,,,,,,,,,,,,,,,,146,,95,
1981-243,Perth CH,Grass,,C,19810112,300,100713,,,John Fitzgerald,R,183,AUS,20.04,100201,4,,Syd Ball,R,188,AUS,30.97,6-2 6-2,3,F,,,,,,,,,,,,,,,,,,,,136,,146,
1981-203,Ogun CH,Clay,,C,19810223,270,106638,,,Bob Weise W055,R,,USA,,141838,,,Roberto Dellisanti,U,,ITA,17.22,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1981-203,Ogun CH,Clay,,C,19810223,271,108305,,,Stephen Olagbegi,R,,NGR,,204626,,,S Dellisanti,R,,ITA,,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1981-203,Ogun CH,Clay,,C,19810223,272,100544,,,Tony Mmoh,R,178,NGR,22.70,107036,,,Frank Lapre,R,,NED,,7-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1981-203,Ogun CH,Clay,,C,19810223,273,107723,,Q,Marzio Miloro,R,,ITA,,100614,,,Massimo Grassotti,R,,ITA,21.55,2-6 6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,,440,,457,
1981-203,Ogun CH,Clay,,C,19810223,274,108133,,,Roberto Lombardi,R,,ITA,,106768,,,Claude England,R,,NZL,,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,390,,403,
1981-203,Ogun CH,Clay,,C,19810223,275,201513,,,Stuart King,R,,GBR,,100426,,,Hans Peter Kandler,R,185,AUT,24.90,3-0 RET,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1981-203,Ogun CH,Clay,,C,19810223,276,106676,,,Bullus Hussaini,R,,NGR,,107531,,Q,Kurt Lechner,R,,AUT,,1-6 6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1981-203,Ogun CH,Clay,,C,19810223,277,100679,,,Jeremy Dier,R,,GBR,20.74,204628,,,Olalekan Onileere,R,,NGR,,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,423,,,
1981-203,Ogun CH,Clay,,C,19810223,278,100615,,,Gianluca Rinaldini,R,,ITA,21.54,107157,8,,Guy Fritz,R,,USA,,4-6 6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,232,,344,
1981-203,Ogun CH,Clay,,C,19810223,279,100512,7,,Robert Reininger,R,185,AUT,23.15,107880,,,Ola Hellgren,R,,SWE,,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,325,,390,
1981-203,Ogun CH,Clay,,C,19810223,280,108171,,,Romanus Chuks Nwazu,R,,NGR,,100425,6,,Junie Chatman,R,,USA,24.91,2-6 6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,302,
1981-203,Ogun CH,Clay,,C,19810223,281,100291,,,Ian Harris,R,,USA,28.27,100505,5,,Famiano Meneschincheri,R,,ITA,23.28,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,403,,227,
1981-203,Ogun CH,Clay,,C,19810223,282,100385,4,,Filip Krajcik,R,,AUT,25.59,107651,,,Marco Bellini,R,,ITA,,3-6 6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,227,,,
1981-203,Ogun CH,Clay,,C,19810223,283,100471,,,Mark Vines,L,170,USA,24.00,109871,3,,Harry Fritz,R,,CAN,30.01,W/O,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1981-203,Ogun CH,Clay,,C,19810223,284,100472,,,Craig Wittus,R,180,USA,24.00,100287,2,,Robin Drysdale,R,,GBR,28.43,6-3 3-1 RET,3,R32,,,,,,,,,,,,,,,,,,,,324,,185,
1981-203,Ogun CH,Clay,,C,19810223,285,100210,1,,Steve Docherty,R,,AUS,30.80,108481,,Q,Vittorio Magnelli,R,,ITA,,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,122,,283,
1981-203,Ogun CH,Clay,,C,19810223,286,100472,,,Craig Wittus,R,180,USA,24.00,100544,,,Tony Mmoh,R,178,NGR,22.70,4-6 7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,,324,,,
1981-203,Ogun CH,Clay,,C,19810223,287,100471,,,Mark Vines,L,170,USA,24.00,108305,,,Stephen Olagbegi,R,,NGR,,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1981-203,Ogun CH,Clay,,C,19810223,288,100615,,,Gianluca Rinaldini,R,,ITA,21.54,100679,,,Jeremy Dier,R,,GBR,20.74,6-0 6-2,3,R16,,,,,,,,,,,,,,,,,,,,232,,423,
1981-203,Ogun CH,Clay,,C,19810223,289,108171,,,Romanus Chuks Nwazu,R,,NGR,,201513,,,Stuart King,R,,GBR,,1-6 6-1 7-5,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1981-203,Ogun CH,Clay,,C,19810223,290,100291,,,Ian Harris,R,,USA,28.27,108133,,,Roberto Lombardi,R,,ITA,,6-7 6-0 7-5,3,R16,,,,,,,,,,,,,,,,,,,,403,,390,
1981-203,Ogun CH,Clay,,C,19810223,291,100512,7,,Robert Reininger,R,185,AUT,23.15,106676,,,Bullus Hussaini,R,,NGR,,4-6 6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,,325,,,
1981-203,Ogun CH,Clay,,C,19810223,292,100385,4,,Filip Krajcik,R,,AUT,25.59,107723,,Q,Marzio Miloro,R,,ITA,,7-6 6-1,3,R16,,,,,,,,,,,,,,,,,,,,227,,440,
1981-203,Ogun CH,Clay,,C,19810223,293,100210,1,,Steve Docherty,R,,AUS,30.80,106638,,,Bob Weise W055,R,,USA,,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,122,,,
1981-203,Ogun CH,Clay,,C,19810223,294,100472,,,Craig Wittus,R,180,USA,24.00,100615,,,Gianluca Rinaldini,R,,ITA,21.54,6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,,324,,232,
1981-203,Ogun CH,Clay,,C,19810223,295,100471,,,Mark Vines,L,170,USA,24.00,108171,,,Romanus Chuks Nwazu,R,,NGR,,6-1 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1981-203,Ogun CH,Clay,,C,19810223,296,100291,,,Ian Harris,R,,USA,28.27,100385,4,,Filip Krajcik,R,,AUT,25.59,6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,,403,,227,
1981-203,Ogun CH,Clay,,C,19810223,297,100210,1,,Steve Docherty,R,,AUS,30.80,100512,7,,Robert Reininger,R,185,AUT,23.15,6-4 4-6 8-6,3,QF,,,,,,,,,,,,,,,,,,,,122,,325,
1981-203,Ogun CH,Clay,,C,19810223,298,100472,,,Craig Wittus,R,180,USA,24.00,100291,,,Ian Harris,R,,USA,28.27,6-3 7-6,3,SF,,,,,,,,,,,,,,,,,,,,324,,403,
1981-203,Ogun CH,Clay,,C,19810223,299,100471,,,Mark Vines,L,170,USA,24.00,100210,1,,Steve Docherty,R,,AUS,30.80,2-2 RET,3,SF,,,,,,,,,,,,,,,,,,,,,,122,
1981-203,Ogun CH,Clay,,C,19810223,300,100472,,,Craig Wittus,R,180,USA,24.00,100471,,,Mark Vines,L,170,USA,24.00,2-6 6-3 6-0,3,F,,,,,,,,,,,,,,,,,,,,324,,,
1981-293,Rio De La Plata CH,Clay,,C,19810223,270,100732,,,Ricardo Rivera,R,,ARG,19.88,100538,,,Alejandro Gattiker,R,180,ARG,22.81,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,309,,232,
1981-293,Rio De La Plata CH,Clay,,C,19810223,271,100534,,,Steve Meister,R,193,USA,22.84,108130,,,Roberto Carruthers,R,,ARG,,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,403,
1981-293,Rio De La Plata CH,Clay,,C,19810223,273,106702,,,Carlos Lando,R,,ARG,,106537,,,Andres Molina,R,,ARG,,6-1 7-6,3,R32,,,,,,,,,,,,,,,,,,,,241,,302,
1981-293,Rio De La Plata CH,Clay,,C,19810223,274,100573,,,Ron Hightower,R,185,USA,22.20,106474,,,Alejandro Cerundolo,R,,ARG,,7-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,344,,457,
1981-293,Rio De La Plata CH,Clay,,C,19810223,275,106914,,Q,Edgardo Giussani,R,,ARG,,100727,,,Raul Antonio Viver,L,190,ECU,19.94,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,325,
1981-293,Rio De La Plata CH,Clay,,C,19810223,276,100546,,,Eric Fromm,R,178,USA,22.66,100700,,,Heinz Gildemeister,R,178,CHI,20.35,6-2 3-0 RET,3,R32,,,,,,,,,,,,,,,,,,,,249,,255,
1981-293,Rio De La Plata CH,Clay,,C,19810223,277,100922,,,Roberto Arguello,U,173,ARG,17.79,101007,,Q,Guillermo Rivas,R,183,ARG,17.04,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,365,,,
1981-293,Rio De La Plata CH,Clay,,C,19810223,278,107215,,,Hugo Varela,R,,ARG,,100701,8,,Marko Ostoja,R,175,CRO,20.34,3-6 6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,203,
1981-293,Rio De La Plata CH,Clay,,C,19810223,279,100800,7,,Diego Perez,R,178,URU,19.04,100774,,Q,Thomas Stalhandske,R,190,ARG,19.39,7-6 6-0,3,R32,,,,,,,,,,,,,,,,,,,,211,,,
1981-293,Rio De La Plata CH,Clay,,C,19810223,280,100438,6,,Carlos Gattiker,R,175,ARG,24.72,100681,,,Morris Skip Strode,R,193,USA,20.72,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,194,,227,
1981-293,Rio De La Plata CH,Clay,,C,19810223,281,100447,5,,Juan Nunez,R,190,CHI,24.42,100642,,,Juan Carlos Yunis,R,,ARG,21.10,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,185,,423,
1981-293,Rio De La Plata CH,Clay,,C,19810223,282,107000,4,,Fernando Dalla Fontana,R,,ARG,,107026,,,Francisco Mastelli,R,,ARG,,6-1 2-0 RET,3,R32,,,,,,,,,,,,,,,,,,,,182,,482,
1981-293,Rio De La Plata CH,Clay,,C,19810223,283,100155,3,,Ramiro Benavides,R,,BOL,33.07,106810,,,Daniel Garcia,R,,ARG,,6-3 2-0 RET,3,R32,,,,,,,,,,,,,,,,,,,,173,,,
1981-293,Rio De La Plata CH,Clay,,C,19810223,284,100781,,,Bernhard Pils,R,178,AUT,19.35,100496,2,,Charles Buzz Strode,R,183,USA,23.47,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,,249,,158,
1981-293,Rio De La Plata CH,Clay,,C,19810223,285,100764,1,,Gabriel Urpi,R,173,ESP,19.52,107420,,,Jorge Todero,R,,ARG,,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,,115,,335,
1981-293,Rio De La Plata CH,Clay,,C,19810223,286,106702,,,Carlos Lando,R,,ARG,,100781,,,Bernhard Pils,R,178,AUT,19.35,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,241,,249,
1981-293,Rio De La Plata CH,Clay,,C,19810223,287,100546,,,Eric Fromm,R,178,USA,22.66,107215,,,Hugo Varela,R,,ARG,,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,249,,,
1981-293,Rio De La Plata CH,Clay,,C,19810223,289,100922,,,Roberto Arguello,U,173,ARG,17.79,100438,6,,Carlos Gattiker,R,175,ARG,24.72,7-5 1-0 RET,3,R16,,,,,,,,,,,,,,,,,,,,365,,194,
1981-293,Rio De La Plata CH,Clay,,C,19810223,290,100447,5,,Juan Nunez,R,190,CHI,24.42,106914,,Q,Edgardo Giussani,R,,ARG,,6-7 6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,,185,,,
1981-293,Rio De La Plata CH,Clay,,C,19810223,291,107000,4,,Fernando Dalla Fontana,R,,ARG,,100573,,,Ron Hightower,R,185,USA,22.20,6-0 6-2,3,R16,,,,,,,,,,,,,,,,,,,,182,,344,
1981-293,Rio De La Plata CH,Clay,,C,19810223,292,100155,3,,Ramiro Benavides,R,,BOL,33.07,100534,,,Steve Meister,R,193,USA,22.84,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,173,,,
1981-293,Rio De La Plata CH,Clay,,C,19810223,293,100764,1,,Gabriel Urpi,R,173,ESP,19.52,100732,,,Ricardo Rivera,R,,ARG,19.88,5-7 6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,,115,,309,
1981-293,Rio De La Plata CH,Clay,,C,19810223,294,100922,,,Roberto Arguello,U,173,ARG,17.79,106702,,,Carlos Lando,R,,ARG,,6-4 6-3,3,QF,,,,,,,,,,,,,,,,,,,,365,,241,
1981-293,Rio De La Plata CH,Clay,,C,19810223,295,107000,4,,Fernando Dalla Fontana,R,,ARG,,100800,7,,Diego Perez,R,178,URU,19.04,7-5 6-2,3,QF,,,,,,,,,,,,,,,,,,,,182,,211,
1981-293,Rio De La Plata CH,Clay,,C,19810223,296,100546,,,Eric Fromm,R,178,USA,22.66,100155,3,,Ramiro Benavides,R,,BOL,33.07,6-1 6-3,3,QF,,,,,,,,,,,,,,,,,,,,249,,173,
